rows,columns,rewards,score,garden
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551532543
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551538503
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551538511
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551538519
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551538527
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551538535
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551538543
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551538551
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551538559
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551540551
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551540559
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551540567
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551540575
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551540583
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551540591
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551540599
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551540607
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551562716
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551562717
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551562718
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551562719
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551562748
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551562749
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551562750
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551562751
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551564764
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551564765
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551564766
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551564767
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551564796
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551564797
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551564798
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551564799
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551570783
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551570815
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551572831
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551572863
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618432
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618433
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618434
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618435
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618436
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618437
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618438
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618439
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618440
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618441
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618442
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618443
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618444
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618445
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618446
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618447
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618448
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618449
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618450
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618451
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618452
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618453
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618454
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618455
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618456
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618457
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618458
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618459
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618460
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618461
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618462
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618463
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618464
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618465
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618466
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618467
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618468
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618469
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618470
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618471
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618472
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618473
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618474
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618475
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618476
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618477
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618478
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618479
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618480
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618481
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618482
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618483
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618484
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618485
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618486
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618487
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618488
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618489
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618490
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618491
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618492
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618493
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618494
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618495
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618496
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618497
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618498
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618499
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618500
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618501
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618502
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618503
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618504
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618505
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618506
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618507
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618508
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618509
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618510
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618511
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618512
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618513
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618514
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618515
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618516
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618517
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618518
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618519
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618520
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618521
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618522
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618523
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618524
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618525
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618526
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618527
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618528
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618529
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618530
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618531
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618532
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618533
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618534
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618535
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618536
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618537
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618538
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618539
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618540
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618541
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618542
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618543
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618544
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618545
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618546
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618547
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618548
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618549
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618550
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618551
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618552
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618553
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618554
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618555
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618556
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618557
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618558
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551618559
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622528
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622529
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622530
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622531
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622532
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622533
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622534
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622535
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622536
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622537
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622538
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622539
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622540
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622541
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622542
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622543
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622544
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622545
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622546
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622547
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622548
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622549
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622550
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622551
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622552
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622553
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622554
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622555
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622556
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622557
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622558
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622559
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622560
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622561
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622562
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622563
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622564
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622565
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622566
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622567
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622568
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622569
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622570
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622571
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622572
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622573
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622574
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622575
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622576
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622577
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622578
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622579
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622580
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622581
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622582
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622583
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622584
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622585
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622586
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622587
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622588
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622589
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622590
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622591
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622592
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622593
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622594
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622595
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622596
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622597
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622598
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622599
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622600
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622601
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622602
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622603
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622604
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622605
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622606
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622607
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622608
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622609
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622610
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622611
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622612
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622613
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622614
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622615
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622616
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622617
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622618
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622619
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622620
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622621
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622622
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622623
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622624
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622625
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622626
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622627
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622628
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622629
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622630
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622631
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622632
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622633
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622634
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622635
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622636
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622637
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622638
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622639
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622640
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622641
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622642
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622643
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622644
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622645
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622646
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622647
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622648
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622649
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622650
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622651
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622652
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622653
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622654
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551622655
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630784
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630785
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630786
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630787
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630788
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630789
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630790
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630791
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630792
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630793
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630794
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630795
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630796
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630797
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630798
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630799
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630800
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630801
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630802
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630803
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630804
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630805
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630806
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630807
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630808
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630809
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630810
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630811
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630812
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630813
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630814
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630815
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630816
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630817
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630818
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630819
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630820
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630821
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630822
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630823
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630824
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630825
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630826
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630827
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630828
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630829
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630830
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630831
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630832
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630833
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630834
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630835
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630836
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630837
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630838
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,68551630839
